id,title,url
352560,던전 속 미치광이 과학자 아닙니다,https://novelpia.com/novel/352560
332333,호랑이 교관은 오해받기 쉬운 사람,https://novelpia.com/novel/332333
297802,남녀역전 게임 속 인기 npc,https://novelpia.com/novel/297802
87382,귀환했더니 인방합니다,https://novelpia.com/novel/87382
347465,노빠꾸 축구선수가 되겠다.,https://novelpia.com/novel/347465
46706,진화하는 우주괴물이 되었다,https://novelpia.com/novel/46706
320059,재벌집 막내딸이 되었다,https://novelpia.com/novel/320059
359807,판타지 속 대현자로 착각당했다,https://novelpia.com/novel/359807
352066,축구게임 랭커는 패스길이 다 보임,https://novelpia.com/novel/352066
306899,판타지 속 북부 기사로 살아남기,https://novelpia.com/novel/306899
347847,스킬 해금하는 모험가가 되었다,https://novelpia.com/novel/347847
118288,2인자는 회귀했다,https://novelpia.com/novel/118288
336982,실패한 실험체가 되었다,https://novelpia.com/novel/336982
285308,버튜버를 안 하면 죽는다고요!,https://novelpia.com/novel/285308
339016,친구 여동생은 특별하다,https://novelpia.com/novel/339016
331261,아포칼립스에서 제작스킬로 살아남습니다,https://novelpia.com/novel/331261
336316,버튜버의 빨간약이 보여,https://novelpia.com/novel/336316
78991,"귀환했지만, 총을 놓을 수는 없습니다",https://novelpia.com/novel/78991
337299,이세계 사상범이 되었다,https://novelpia.com/novel/337299
330953,고트의 후계자가 되었다,https://novelpia.com/novel/330953
330800,덕질하는 천재 작곡가,https://novelpia.com/novel/330800
347837,본관은 입국심사관입니다!,https://novelpia.com/novel/347837
141671,최약체 마왕의 스승이 되었다,https://novelpia.com/novel/141671
355086,재벌집 막내딸은 맘대로 삽니다,https://novelpia.com/novel/355086
29912,메인 히로인들이 나를 죽이려 한다,https://novelpia.com/novel/29912
347787,AI들에게 사랑받는 해커가 되었다,https://novelpia.com/novel/347787
209139,날 버린 스승들이 내게 집착한다,https://novelpia.com/novel/209139
324482,야구 선수가 진짜로 막 나감,https://novelpia.com/novel/324482
348160,황녀의 사랑받는 아빠가 됐다,https://novelpia.com/novel/348160
314912,"성녀님, 천박하세요!",https://novelpia.com/novel/314912
156655,아카데미 천재지휘관이 되었다,https://novelpia.com/novel/156655
311095,후원하던 세계가 진짜였다,https://novelpia.com/novel/311095
155194,배신당한 레드는 악의 수장이 된다,https://novelpia.com/novel/155194
225334,13년간 모신 악녀가 쓰러졌다.,https://novelpia.com/novel/225334
249027,빌어먹을 가족들이 다시 생겼다.,https://novelpia.com/novel/249027
283012,아카데미의 핑챙 무투가,https://novelpia.com/novel/283012
236362,맹박사님이 빅이어를 원함.,https://novelpia.com/novel/236362
330850,아카데미에서 천재 마법사로 살아남기,https://novelpia.com/novel/330850
321237,미궁도시의 플레시골렘,https://novelpia.com/novel/321237
308821,나 혼자만 솔플러,https://novelpia.com/novel/308821
312477,게임 속 암흑기사가 되었다,https://novelpia.com/novel/312477
332184,큰손매니지먼트-별풍선이 계속 생김,https://novelpia.com/novel/332184
219439,서울 오브젝트 이야기,https://novelpia.com/novel/219439
232253,주치의는 악녀를 고치고 도망쳤다,https://novelpia.com/novel/232253
283246,외신은 온기가 필요해요.,https://novelpia.com/novel/283246
202874,야겜 속 재벌이 되었다,https://novelpia.com/novel/202874
320438,튜토리얼의 귀환자가 되었다,https://novelpia.com/novel/320438
347986,로판 속 2인자가 되었다.,https://novelpia.com/novel/347986
51066,절대 엘드미아 에가를 건드리지 마라,https://novelpia.com/novel/51066
347764,은퇴 히어로의 말로,https://novelpia.com/novel/347764
326696,집구석 소환사,https://novelpia.com/novel/326696
346751,회귀한 검은 머리 감독은 미쳤다.,https://novelpia.com/novel/346751
357772,초월급 헌터의 스트리밍,https://novelpia.com/novel/357772
358490,우주시대의 외신은 성좌로 활동합니다,https://novelpia.com/novel/358490
344236,몰락하는 대공녀의 곁에는 나밖에 없다,https://novelpia.com/novel/344236
346762,만 년동안 돌을 굴린 시시포스가 하산했다,https://novelpia.com/novel/346762
347085,로판 속 주인공이 나만 좋아함,https://novelpia.com/novel/347085
310025,"버튜버지만, 출근합니다",https://novelpia.com/novel/310025
307138,야구 만화 속 라이벌은 건강하고싶다,https://novelpia.com/novel/307138
96051,구라 안치고 진짜 엑스트라,https://novelpia.com/novel/96051
358760,판타지에서 나 혼자 무공 씀,https://novelpia.com/novel/358760
26536,주술사는 초월을 원한다,https://novelpia.com/novel/26536
349687,게임 속 고인물 파일럿이 되었다,https://novelpia.com/novel/349687
301376,SF 똥겜의 사령관이 되었다.,https://novelpia.com/novel/301376
357728,갱생 안 하는 악역 영애가 나에게만 상냥함,https://novelpia.com/novel/357728
347542,대한제국의 최고존엄이 되었다,https://novelpia.com/novel/347542
81003,아카데미 최약체는 마족 한정 먼치킨이 되었다,https://novelpia.com/novel/81003
347697,던전 보스 아니고 청소부,https://novelpia.com/novel/347697
330363,부캐 키우는 황태자님,https://novelpia.com/novel/330363
307482,빌런이 천직임,https://novelpia.com/novel/307482
233386,프롤로그에서 30년이 흘렀다,https://novelpia.com/novel/233386
291706,악역영애 버튜버는 사람을 찢어,https://novelpia.com/novel/291706
166431,아카데미 실눈캐가 되었습니다,https://novelpia.com/novel/166431
307001,자그마한 너구리 신령님,https://novelpia.com/novel/307001
211768,TS미소녀기타리스트의 수기,https://novelpia.com/novel/211768
253974,양철 기사가 되었다,https://novelpia.com/novel/253974
178019,회귀가 너무 과하다,https://novelpia.com/novel/178019
343657,악룡인데 키웠던 용사에게 역키잡 당함,https://novelpia.com/novel/343657
232659,실무림,https://novelpia.com/novel/232659
293214,해방시킨 노예들이 집착한다,https://novelpia.com/novel/293214
232515,돌아온 포수는 우승을 하고 싶다,https://novelpia.com/novel/232515
29958,살육에 미친 스트리머,https://novelpia.com/novel/29958
355196,아니 나 말고 쟤가 성녀라니까?,https://novelpia.com/novel/355196
156911,마나 살 돈 없어서 인방함,https://novelpia.com/novel/156911
346719,이세계 보스몹 갤러리,https://novelpia.com/novel/346719
300623,이세계 멸망 갤러리,https://novelpia.com/novel/300623
141676,6★ 가챠 캐릭터가 되었다,https://novelpia.com/novel/141676
217039,황녀들이 집착하는 호위기사가 되었다,https://novelpia.com/novel/217039
329669,날 혐오하는 여주에게 파혼을 선언했다,https://novelpia.com/novel/329669
331843,게임 속 거물들의 후견인이 되었다,https://novelpia.com/novel/331843
306947,배드 엔딩 이후의 세계,https://novelpia.com/novel/306947
298951,아이돌 때려치고 버튜버로 전향합니다,https://novelpia.com/novel/298951
345830,"[블루아카이브]  떠나지 마세요, 선생님",https://novelpia.com/novel/345830
342676,서울 드래곤,https://novelpia.com/novel/342676
325363,버튜버들의 마마가 되었다,https://novelpia.com/novel/325363
282632,팔다리 없어도 게임함.,https://novelpia.com/novel/282632
363208,무한과금 네크로맨서,https://novelpia.com/novel/363208
346687,스마트폰 IN 무림학관,https://novelpia.com/novel/346687
340636,학원도시 개사기 만능 잡캐가 되었다,https://novelpia.com/novel/340636
362598,장르를 착각해 전쟁영웅이 되어버렸다,https://novelpia.com/novel/362598
347556,히틀러 막는 영국 재벌,https://novelpia.com/novel/347556
282480,드래곤의 알을 주웠다,https://novelpia.com/novel/282480
355558,무협지 속 동기부여 마검이 되었다,https://novelpia.com/novel/355558
322218,명문가 데릴사위는 이혼하고 싶다,https://novelpia.com/novel/322218
225105,던전 몬스터들이 자꾸 제물을 바친다,https://novelpia.com/novel/225105
242412,이세계 TRPG 게임마스터,https://novelpia.com/novel/242412
346855,여신이 나만 애호함,https://novelpia.com/novel/346855
45208,천하제일인의 소꿉친구,https://novelpia.com/novel/45208
346889,전략게임 속 악의제국 건설기,https://novelpia.com/novel/346889
347243,카드 게임은 중대 문제다,https://novelpia.com/novel/347243
326385,생활관리국 민원대응실,https://novelpia.com/novel/326385
354088,곰인형이 계속 진화함,https://novelpia.com/novel/354088
359511,초월자 커뮤니티의 이야기꾼이 되었다,https://novelpia.com/novel/359511
300620,파산 직전 아카데미의 재무부장이 되었다,https://novelpia.com/novel/300620
307751,학원도시 인권캐가 되었다,https://novelpia.com/novel/307751
346998,다크 판타지 속 특성 수집하는 까마귀가 되었다,https://novelpia.com/novel/346998
355248,결국 배신당한 순애는 이만 갈아타겠습니다,https://novelpia.com/novel/355248
196657,혼밥 못하는 여마법사의 전속요리사,https://novelpia.com/novel/196657
356028,판타지 속 주작이 되었다,https://novelpia.com/novel/356028
346708,빙의했는데 스토리를 모른다.,https://novelpia.com/novel/346708
350411,마왕님에게 애호받는 요리사가 되었다.,https://novelpia.com/novel/350411
313425,랭킹 1위는 자산 100조 여아쟝,https://novelpia.com/novel/313425
282210,무협지 속 진화하는 도마뱀이 되었다,https://novelpia.com/novel/282210
297236,취미로 배우하는 버튜버,https://novelpia.com/novel/297236
332744,성좌들이 만든 내 팬 갤러리에 잠입했다,https://novelpia.com/novel/332744
358245,먼치킨 신살자는 성좌가 되었다.,https://novelpia.com/novel/358245
288864,탑 등반하는 여우신 버튜버,https://novelpia.com/novel/288864
97161,로판 속 공무원,https://novelpia.com/novel/97161
355448,여자가 되었으니 기사 할게요.,https://novelpia.com/novel/355448
282194,피폐 공녀의 가정교사가 되었다,https://novelpia.com/novel/282194
251984,아카데미 특별전형 생도가 되었다,https://novelpia.com/novel/251984
49942,전지적 1인칭 시점,https://novelpia.com/novel/49942
353365,소꿉친구랑 커플 브이로그 찍었더니 조회수가 미쳤다,https://novelpia.com/novel/353365
358598,던전의 1층 수문장이 되었다.,https://novelpia.com/novel/358598
203509,미소녀 게임 속 검술 천재가 되었다,https://novelpia.com/novel/203509
327930,위키 작성하는 광신도 버튜버,https://novelpia.com/novel/327930
308241,던전도시의 만물식당,https://novelpia.com/novel/308241
233265,대나무숲의 관리자,https://novelpia.com/novel/233265
325323,재앙급 괴담 사원으로 착각당함,https://novelpia.com/novel/325323
154110,아카데미의 사령술사가 되었다.,https://novelpia.com/novel/154110
347507,마법소녀ㄴ은 은퇴하고 싶다,https://novelpia.com/novel/347507
330315,[TS] 컨셉방송 스트리머,https://novelpia.com/novel/330315
173203,지잡 아카데미와 폐급 히로인들,https://novelpia.com/novel/173203
263218,조선에서 갑질해요,https://novelpia.com/novel/263218
201091,그런 악질 방송 안ㅣ에요,https://novelpia.com/novel/201091
340328,악녀의 약혼남이 되었다,https://novelpia.com/novel/340328
331799,마법 쓰는 공무원이 되었다,https://novelpia.com/novel/331799
288795,무림 속 검은머리 외국인,https://novelpia.com/novel/288795
354038,마법소녀는 변신을 풀고 싶다,https://novelpia.com/novel/354038
338178,분명 2인자입니다만?,https://novelpia.com/novel/338178
346691,"숨만 쉬었더니, 노력 천재가 되었다",https://novelpia.com/novel/346691
352039,얼음 위 연기 천재가 되었다,https://novelpia.com/novel/352039
351176,괴이 게임에 치트모드를 적용시켰다.,https://novelpia.com/novel/351176
309369,마법사가 살아가는 법,https://novelpia.com/novel/309369
347751,아카데미 천재 공학자가 되었다,https://novelpia.com/novel/347751
239336,천하제일인은 스트리머로 전직했다,https://novelpia.com/novel/239336
353661,장르 착각 엑스트라 생존기,https://novelpia.com/novel/353661
359594,성검을 지키는 수호룡이 되었다,https://novelpia.com/novel/359594
351085,우결 컨텐츠였는데 상대가 진심이다,https://novelpia.com/novel/351085
153386,고인물 스트라이커는 미쳤다.,https://novelpia.com/novel/153386
361296,보급치트로 전쟁의 신이 되었다,https://novelpia.com/novel/361296
353791,다크 판타지 속 화가가 살아 남는 법,https://novelpia.com/novel/353791
358611,최애의 엄마가 연기를 너무 잘함,https://novelpia.com/novel/358611
346867,[삼국지] 유비군의 천금후원자,https://novelpia.com/novel/346867
349465,히로인의 최종보스가 되었다,https://novelpia.com/novel/349465
354537,멸망신이 되었다,https://novelpia.com/novel/354537
348619,서브 컬쳐계의 신이 되었다,https://novelpia.com/novel/348619
52791,미래에서 온 연애편지,https://novelpia.com/novel/52791
356504,나만 괴이의 호감도가 보인다,https://novelpia.com/novel/356504
355989,EXSSSSSS급 외우주의 왕이 되었다,https://novelpia.com/novel/355989
228071,판타지 속 웬디고가 되었다.,https://novelpia.com/novel/228071
307104,나 보스몹 아니라니까?,https://novelpia.com/novel/307104
343815,세계수(초대형 장작)가 되었다.,https://novelpia.com/novel/343815
332746,회귀한 2군 여포가 야구를 잘함,https://novelpia.com/novel/332746
347037,비처녀 판별해드립니다.,https://novelpia.com/novel/347037
307498,원수를 지키는 망나니 기사,https://novelpia.com/novel/307498
357361,국가권력급 전쟁영웅이 되었다,https://novelpia.com/novel/357361
346713,나만 괴이에게 애호 받는다,https://novelpia.com/novel/346713
300042,잘생기면 인생이 편하다,https://novelpia.com/novel/300042
267540,천마신교 이중첩자,https://novelpia.com/novel/267540
354178,부패 영주가 상태창을 각성함,https://novelpia.com/novel/354178
316286,전쟁 명장으로 착각당했다,https://novelpia.com/novel/316286
200574,아카데미에 야생인이 들어왔다,https://novelpia.com/novel/200574
330355,신들의 무기 독식자가 되었다,https://novelpia.com/novel/330355
274451,괴이관리국의 사무직으로 살아남기,https://novelpia.com/novel/274451
341641,치트 스킬로 망국에서 살아남기,https://novelpia.com/novel/341641
347096,무림마조,https://novelpia.com/novel/347096
327855,이거 야겜 아니었어요?,https://novelpia.com/novel/327855
346873,아카데미 회귀자를 따라갑니다,https://novelpia.com/novel/346873
6269,용사 파티 때려치웁니다,https://novelpia.com/novel/6269
140690,아카데미 창술사가 되었다,https://novelpia.com/novel/140690
216786,잘 키운 아이돌 셋이면 고백 공격을 한다.,https://novelpia.com/novel/216786
359564,나만 재능이 보여,https://novelpia.com/novel/359564
308439,방접은 죽어서 하세요,https://novelpia.com/novel/308439
326517,중세시대 검희가 되었다,https://novelpia.com/novel/326517
284734,용사의 여자들을 납치했다,https://novelpia.com/novel/284734
51457,■■을 위한 세계는 없다,https://novelpia.com/novel/51457
237679,안전한 헌터생활 안내서를 주웠다,https://novelpia.com/novel/237679
233173,죽었다 깨어도 수선,https://novelpia.com/novel/233173
341804,인맥빨 스트리머,https://novelpia.com/novel/341804
348083,주인공이 존나 강함,https://novelpia.com/novel/348083
356832,종말 갤러리로 문화승리,https://novelpia.com/novel/356832
15366,판타지 세상에서 작가로 살아가는 법,https://novelpia.com/novel/15366
344332,튜토리얼만 하다가 회귀했다,https://novelpia.com/novel/344332
341543,일편검심 [一片劍心],https://novelpia.com/novel/341543
224071,귀환자의 아포칼립스 생활,https://novelpia.com/novel/224071
347217,괴담 회사 즉사기,https://novelpia.com/novel/347217
306917,그리스의 방랑기사,https://novelpia.com/novel/306917
359622,로판 속 공략 대상은 도망쳤다,https://novelpia.com/novel/359622
264382,아카데미 악당영애 교정하기,https://novelpia.com/novel/264382
350595,제자들 기술이 표절임,https://novelpia.com/novel/350595
355198,망나니 용사를 너무 잘 키웠다,https://novelpia.com/novel/355198
353281,먼치킨 귀환용사 스트리밍,https://novelpia.com/novel/353281
50356,[삼국지]병주일지(并州日誌),https://novelpia.com/novel/50356
232223,추방물에 나오는 길드장이 되었다,https://novelpia.com/novel/232223
298596,이세계 흑막상인이 되었다.,https://novelpia.com/novel/298596
344760,악역 영애를 너무 잘 키워버렸다,https://novelpia.com/novel/344760
354148,"핵으로 몰길래, 합법 핵을 가져왔다",https://novelpia.com/novel/354148
342192,사람을 죽였는데 레벨이 오른다,https://novelpia.com/novel/342192
282408,최애 그룹의 멤버가 되었다!,https://novelpia.com/novel/282408
337718,기연으로 착각당했다,https://novelpia.com/novel/337718
211237,과금으로 키운다,https://novelpia.com/novel/211237
349041,[삼국지] 유비안티가 유비군이 되다,https://novelpia.com/novel/349041
355928,TS육수 방송 맞는데요,https://novelpia.com/novel/355928
144920,악당에게 사랑받는 운명입니다,https://novelpia.com/novel/144920
338332,역사상 최고의 천재가 되었다,https://novelpia.com/novel/338332
346864,무협 게임에 치트모드를 적용했다,https://novelpia.com/novel/346864
327879,히로인에게 회귀를 빼앗겼다,https://novelpia.com/novel/327879
130356,아카데미에서 나 혼자 마력고자가 되었다.,https://novelpia.com/novel/130356
326040,마법 좋아좋아좋아,https://novelpia.com/novel/326040
194093,먼치킨 스킬 도둑이 되었다,https://novelpia.com/novel/194093
338815,제갈세가의 빡통년이 되었다.,https://novelpia.com/novel/338815
102155,괴담 호텔 탈출기,https://novelpia.com/novel/102155
337855,금태양인데 동정인 걸 들켰다,https://novelpia.com/novel/337855
259527,나의 어린 대공녀님,https://novelpia.com/novel/259527
339678,이세계 성좌 갤러리,https://novelpia.com/novel/339678
313385,미친년이 연기를 너무 잘함,https://novelpia.com/novel/313385
195925,어쩌다 보니 대예언가?!,https://novelpia.com/novel/195925
351807,이혼 후 존잘 천재로 딸깍,https://novelpia.com/novel/351807
347344,999번 회귀한 다크판타지에 빙의했다,https://novelpia.com/novel/347344
275975,전 버튜버가 하고 싶은데요,https://novelpia.com/novel/275975
93020,히어로가 집착하는 악당이 되었다,https://novelpia.com/novel/93020
229672,엑스칼리버 뽑습니다,https://novelpia.com/novel/229672
1302,소설 속의 몬스터가 되었다.,https://novelpia.com/novel/1302
275914,빙의자가 20년간 장르를 착각함.,https://novelpia.com/novel/275914
339635,서울 사이버펑크 이야기,https://novelpia.com/novel/339635
355468,이 세계에는 교황이 필요하다,https://novelpia.com/novel/355468
348778,흑막 가문에게 입양당했다,https://novelpia.com/novel/348778
349598,사랑받는 영주가 되다,https://novelpia.com/novel/349598
221711,최강 길드에 납치당했다,https://novelpia.com/novel/221711
319157,멸망한 이세계의 주딱이 되었다,https://novelpia.com/novel/319157
325817,악녀의 집착을 훔쳤다.,https://novelpia.com/novel/325817
264866,"환생 30년, 알고 보니 장르가 로판이었다?",https://novelpia.com/novel/264866
347644,"나, 빌런이라니까?",https://novelpia.com/novel/347644
225478,늬들이 날 수호룡이라 부르든 말든 난 잘거야.,https://novelpia.com/novel/225478
351035,정통 판타지 딸깍,https://novelpia.com/novel/351035
331150,사도세자 그는 빙신인가?,https://novelpia.com/novel/331150
352746,버튜버 자매를 입양하게 되었다,https://novelpia.com/novel/352746
307276,마법 대학에서 살아남기,https://novelpia.com/novel/307276
171807,방구석 키보드 부두술사,https://novelpia.com/novel/171807
356900,러브코미디 속 학생회가 되었다,https://novelpia.com/novel/356900
340064,최애 스트리머를 저격한 천재 탑 라이너,https://novelpia.com/novel/340064
330584,멸망할 제국의 여황제가 되었다,https://novelpia.com/novel/330584
289313,퇴근한 히어로가 내 가게에 자꾸 찾아온다,https://novelpia.com/novel/289313
330404,금태양이 야구를 너무 잘함,https://novelpia.com/novel/330404
340521,성녀와 함께하는 귀환 용사의 인방생활,https://novelpia.com/novel/340521
288115,EX급 특성 들고 미궁에서 살아남기,https://novelpia.com/novel/288115
193562,섞일 수 없는 이종족 아내들,https://novelpia.com/novel/193562
358579,귀환한 용사는 S급에게 애호받는다,https://novelpia.com/novel/358579
49917,회귀자와 맹인 성녀,https://novelpia.com/novel/49917
217943,이 무림의 미친년은 나야,https://novelpia.com/novel/217943
265852,월클 풀백은 귀족이지,https://novelpia.com/novel/265852
342854,하꼬 버튜버들의 큰손이 됐다,https://novelpia.com/novel/342854
